tool	rank	metric	sample	value
Metalign	strain	False positives	CAMI_MED_S002	294.0
Metalign	strain	Jaccard index	CAMI_MED_S002	0.024714828897338403
Metalign	strain	Taxon counts	CAMI_MED_S002	307.0
Metalign	strain	Purity (precision)	CAMI_MED_S002	0.04234527687296417
Metalign	strain	Completeness (recall)	CAMI_MED_S002	0.05603448275862069
Metalign	strain	True positives	CAMI_MED_S002	13.0
Metalign	class	L1 norm error	CAMI_MED_S002	0.27125201955277684
Metalign	family	L1 norm error	CAMI_MED_S002	0.344659083321464
Metalign	genus	L1 norm error	CAMI_MED_S002	0.4248546308454091
Metalign	order	L1 norm error	CAMI_MED_S002	0.7857506340615588
Metalign	phylum	L1 norm error	CAMI_MED_S002	0.23150069194557157
Metalign	species	L1 norm error	CAMI_MED_S002	1.542270676104107
Metalign	strain	L1 norm error	CAMI_MED_S002	1.901173209385675
Metalign	superkingdom	L1 norm error	CAMI_MED_S002	0.6633973200293463
Metalign	na	Weighted UniFrac error	CAMI_MED_S002	8.951704919446895
Metalign	na	Unweighted UniFrac error	CAMI_MED_S002	2911.2663775319947
Bracken_custom	class	Bray-Curtis distance	CAMI_MED_S002	0.13743802774144587
Bracken_custom	family	Bray-Curtis distance	CAMI_MED_S002	0.17247878112286313
Bracken_custom	genus	Bray-Curtis distance	CAMI_MED_S002	0.22389762760524368
Bracken_custom	order	Bray-Curtis distance	CAMI_MED_S002	0.3956899381668355
Bracken_custom	phylum	Bray-Curtis distance	CAMI_MED_S002	0.11673494195770745
Bracken_custom	species	Bray-Curtis distance	CAMI_MED_S002	0.7821475188941728
Bracken_custom	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.3308431894743578
Bracken_custom	superkingdom	Shannon diversity	CAMI_MED_S002	0.1224433697134241
Bracken_custom	superkingdom	Shannon equitability	CAMI_MED_S002	0.08832422113764542
Bracken_custom	phylum	Shannon diversity	CAMI_MED_S002	1.3259386854976516
Bracken_custom	phylum	Shannon equitability	CAMI_MED_S002	0.2527029926416347
Bracken_custom	class	Shannon diversity	CAMI_MED_S002	1.988388301812238
Bracken_custom	class	Shannon equitability	CAMI_MED_S002	0.38049841026820586
Bracken_custom	order	Shannon diversity	CAMI_MED_S002	2.781671734205425
Bracken_custom	order	Shannon equitability	CAMI_MED_S002	0.4654465201964185
Bracken_custom	family	Shannon diversity	CAMI_MED_S002	3.1005381322924954
Bracken_custom	family	Shannon equitability	CAMI_MED_S002	0.4597436123611972
Bracken_custom	genus	Shannon diversity	CAMI_MED_S002	3.51641503305824
Bracken_custom	genus	Shannon equitability	CAMI_MED_S002	0.4334389018216178
Bracken_custom	species	Shannon diversity	CAMI_MED_S002	3.894062796484107
Bracken_custom	species	Shannon equitability	CAMI_MED_S002	0.387754557363342
Bracken_custom	superkingdom	F1 score	CAMI_MED_S002	0.8571428571428571
Bracken_custom	superkingdom	False negatives	CAMI_MED_S002	0.0
Bracken_custom	superkingdom	False positives	CAMI_MED_S002	1.0
Bracken_custom	superkingdom	Jaccard index	CAMI_MED_S002	0.75
Bracken_custom	superkingdom	Taxon counts	CAMI_MED_S002	4.0
Bracken_custom	superkingdom	Purity (precision)	CAMI_MED_S002	0.75
Bracken_custom	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_custom	superkingdom	True positives	CAMI_MED_S002	3.0
Bracken_custom	order	F1 score	CAMI_MED_S002	0.4552845528455285
Bracken_custom	order	False negatives	CAMI_MED_S002	1.0
Bracken_custom	order	False positives	CAMI_MED_S002	66.0
Bracken_custom	order	Jaccard index	CAMI_MED_S002	0.29473684210526313
Bracken_custom	order	Taxon counts	CAMI_MED_S002	94.0
Bracken_custom	order	Purity (precision)	CAMI_MED_S002	0.2978723404255319
Bracken_custom	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
Bracken_custom	order	True positives	CAMI_MED_S002	28.0
Bracken_custom	class	F1 score	CAMI_MED_S002	0.48387096774193555
Bracken_custom	class	False negatives	CAMI_MED_S002	0.0
Bracken_custom	class	False positives	CAMI_MED_S002	32.0
Bracken_custom	class	Jaccard index	CAMI_MED_S002	0.3191489361702128
Bracken_custom	class	Taxon counts	CAMI_MED_S002	47.0
Bracken_custom	class	Purity (precision)	CAMI_MED_S002	0.3191489361702128
Bracken_custom	class	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_custom	class	True positives	CAMI_MED_S002	15.0
Bracken_custom	genus	F1 score	CAMI_MED_S002	0.30734966592427615
Bracken_custom	genus	False negatives	CAMI_MED_S002	2.0
Bracken_custom	genus	False positives	CAMI_MED_S002	309.0
Bracken_custom	genus	Jaccard index	CAMI_MED_S002	0.18157894736842106
Bracken_custom	genus	Taxon counts	CAMI_MED_S002	378.0
Bracken_custom	genus	Purity (precision)	CAMI_MED_S002	0.18253968253968253
Bracken_custom	genus	Completeness (recall)	CAMI_MED_S002	0.971830985915493
Bracken_custom	genus	True positives	CAMI_MED_S002	69.0
Bracken_custom	family	F1 score	CAMI_MED_S002	0.4788732394366197
Bracken_custom	family	False negatives	CAMI_MED_S002	2.0
Bracken_custom	family	False positives	CAMI_MED_S002	109.0
Bracken_custom	family	Jaccard index	CAMI_MED_S002	0.3148148148148148
Bracken_custom	family	Taxon counts	CAMI_MED_S002	160.0
Bracken_custom	family	Purity (precision)	CAMI_MED_S002	0.31875
Bracken_custom	family	Completeness (recall)	CAMI_MED_S002	0.9622641509433962
Bracken_custom	family	True positives	CAMI_MED_S002	51.0
Bracken_custom	phylum	F1 score	CAMI_MED_S002	0.3636363636363636
Bracken_custom	phylum	False negatives	CAMI_MED_S002	0.0
Bracken_custom	phylum	False positives	CAMI_MED_S002	21.0
Bracken_custom	phylum	Jaccard index	CAMI_MED_S002	0.2222222222222222
Bracken_custom	phylum	Taxon counts	CAMI_MED_S002	27.0
Bracken_custom	phylum	Purity (precision)	CAMI_MED_S002	0.2222222222222222
Bracken_custom	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_custom	phylum	True positives	CAMI_MED_S002	6.0
Bracken_custom	species	F1 score	CAMI_MED_S002	0.08839779005524863
Bracken_custom	species	False negatives	CAMI_MED_S002	16.0
Bracken_custom	species	False positives	CAMI_MED_S002	1139.0
Bracken_custom	species	Jaccard index	CAMI_MED_S002	0.046242774566473986
Bracken_custom	species	Taxon counts	CAMI_MED_S002	1195.0
Bracken_custom	species	Purity (precision)	CAMI_MED_S002	0.04686192468619247
Bracken_custom	species	Completeness (recall)	CAMI_MED_S002	0.7777777777777778
Bracken_custom	species	True positives	CAMI_MED_S002	56.0
Bracken_custom	strain	False negatives	CAMI_MED_S002	232.0
Bracken_custom	strain	False positives	CAMI_MED_S002	0.0
Bracken_custom	strain	Jaccard index	CAMI_MED_S002	0.0
Bracken_custom	strain	Taxon counts	CAMI_MED_S002	0.0
Bracken_custom	strain	Purity (precision)	CAMI_MED_S002	0.0
Bracken_custom	strain	Completeness (recall)	CAMI_MED_S002	0.0
Bracken_custom	strain	True positives	CAMI_MED_S002	0.0
Bracken_custom	class	L1 norm error	CAMI_MED_S002	0.27487605548289173
Bracken_custom	family	L1 norm error	CAMI_MED_S002	0.3449575622457256
Bracken_custom	genus	L1 norm error	CAMI_MED_S002	0.4477952552104854
Bracken_custom	order	L1 norm error	CAMI_MED_S002	0.7913798763336706
Bracken_custom	phylum	L1 norm error	CAMI_MED_S002	0.23346988391541487
Bracken_custom	species	L1 norm error	CAMI_MED_S002	1.5642950377883265
Bracken_custom	superkingdom	L1 norm error	CAMI_MED_S002	0.6616863789487156
Bracken_custom	na	Weighted UniFrac error	CAMI_MED_S002	7.991999175234554
Bracken_custom	na	Unweighted UniFrac error	CAMI_MED_S002	9776.969255423084
Bracken_original	class	Bray-Curtis distance	CAMI_MED_S002	0.16053794224512505
Bracken_original	family	Bray-Curtis distance	CAMI_MED_S002	0.30337171085383496
Bracken_original	genus	Bray-Curtis distance	CAMI_MED_S002	0.3809659880579855
Bracken_original	order	Bray-Curtis distance	CAMI_MED_S002	0.4791744364215736
Bracken_original	phylum	Bray-Curtis distance	CAMI_MED_S002	0.055915165419070496
Bracken_original	species	Bray-Curtis distance	CAMI_MED_S002	0.8739877990882492
Bracken_original	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32223793511415105
Bracken_original	superkingdom	Shannon diversity	CAMI_MED_S002	0.1960021281694215
Bracken_original	superkingdom	Shannon equitability	CAMI_MED_S002	0.1413856491568537
Bracken_original	phylum	Shannon diversity	CAMI_MED_S002	1.4036480387039776
Bracken_original	phylum	Shannon equitability	CAMI_MED_S002	0.3687345653774177
Bracken_original	class	Shannon diversity	CAMI_MED_S002	1.9344029460959704
Bracken_original	class	Shannon equitability	CAMI_MED_S002	0.43314884558770006
Bracken_original	order	Shannon diversity	CAMI_MED_S002	2.9049221222064254
Bracken_original	order	Shannon equitability	CAMI_MED_S002	0.5525296584495168
Bracken_original	family	Shannon diversity	CAMI_MED_S002	3.403350264380295
Bracken_original	family	Shannon equitability	CAMI_MED_S002	0.5503344638690233
Bracken_original	genus	Shannon diversity	CAMI_MED_S002	4.038623100402007
Bracken_original	genus	Shannon equitability	CAMI_MED_S002	0.5363800085727063
Bracken_original	species	Shannon diversity	CAMI_MED_S002	4.868958265640744
Bracken_original	species	Shannon equitability	CAMI_MED_S002	0.5531510573033143
Bracken_original	superkingdom	F1 score	CAMI_MED_S002	0.8571428571428571
Bracken_original	superkingdom	False negatives	CAMI_MED_S002	0.0
Bracken_original	superkingdom	False positives	CAMI_MED_S002	1.0
Bracken_original	superkingdom	Jaccard index	CAMI_MED_S002	0.75
Bracken_original	superkingdom	Taxon counts	CAMI_MED_S002	4.0
Bracken_original	superkingdom	Purity (precision)	CAMI_MED_S002	0.75
Bracken_original	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_original	superkingdom	True positives	CAMI_MED_S002	3.0
Bracken_original	order	F1 score	CAMI_MED_S002	0.27317073170731704
Bracken_original	order	False negatives	CAMI_MED_S002	1.0
Bracken_original	order	False positives	CAMI_MED_S002	148.0
Bracken_original	order	Jaccard index	CAMI_MED_S002	0.15819209039548024
Bracken_original	order	Taxon counts	CAMI_MED_S002	176.0
Bracken_original	order	Purity (precision)	CAMI_MED_S002	0.1590909090909091
Bracken_original	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
Bracken_original	order	True positives	CAMI_MED_S002	28.0
Bracken_original	class	F1 score	CAMI_MED_S002	0.3125
Bracken_original	class	False negatives	CAMI_MED_S002	0.0
Bracken_original	class	False positives	CAMI_MED_S002	66.0
Bracken_original	class	Jaccard index	CAMI_MED_S002	0.18518518518518517
Bracken_original	class	Taxon counts	CAMI_MED_S002	81.0
Bracken_original	class	Purity (precision)	CAMI_MED_S002	0.18518518518518517
Bracken_original	class	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_original	class	True positives	CAMI_MED_S002	15.0
Bracken_original	genus	F1 score	CAMI_MED_S002	0.08591885441527447
Bracken_original	genus	False negatives	CAMI_MED_S002	17.0
Bracken_original	genus	False positives	CAMI_MED_S002	1132.0
Bracken_original	genus	Jaccard index	CAMI_MED_S002	0.04488778054862843
Bracken_original	genus	Taxon counts	CAMI_MED_S002	1186.0
Bracken_original	genus	Purity (precision)	CAMI_MED_S002	0.045531197301854974
Bracken_original	genus	Completeness (recall)	CAMI_MED_S002	0.7605633802816901
Bracken_original	genus	True positives	CAMI_MED_S002	54.0
Bracken_original	family	F1 score	CAMI_MED_S002	0.2447058823529411
Bracken_original	family	False negatives	CAMI_MED_S002	1.0
Bracken_original	family	False positives	CAMI_MED_S002	320.0
Bracken_original	family	Jaccard index	CAMI_MED_S002	0.13941018766756033
Bracken_original	family	Taxon counts	CAMI_MED_S002	372.0
Bracken_original	family	Purity (precision)	CAMI_MED_S002	0.13978494623655913
Bracken_original	family	Completeness (recall)	CAMI_MED_S002	0.9811320754716981
Bracken_original	family	True positives	CAMI_MED_S002	52.0
Bracken_original	phylum	F1 score	CAMI_MED_S002	0.25
Bracken_original	phylum	False negatives	CAMI_MED_S002	0.0
Bracken_original	phylum	False positives	CAMI_MED_S002	36.0
Bracken_original	phylum	Jaccard index	CAMI_MED_S002	0.14285714285714285
Bracken_original	phylum	Taxon counts	CAMI_MED_S002	42.0
Bracken_original	phylum	Purity (precision)	CAMI_MED_S002	0.14285714285714285
Bracken_original	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Bracken_original	phylum	True positives	CAMI_MED_S002	6.0
Bracken_original	species	F1 score	CAMI_MED_S002	0.010883648613630474
Bracken_original	species	False negatives	CAMI_MED_S002	51.0
Bracken_original	species	False positives	CAMI_MED_S002	3766.0
Bracken_original	species	Jaccard index	CAMI_MED_S002	0.0054715997915581035
Bracken_original	species	Taxon counts	CAMI_MED_S002	3787.0
Bracken_original	species	Purity (precision)	CAMI_MED_S002	0.005545286506469501
Bracken_original	species	Completeness (recall)	CAMI_MED_S002	0.2916666666666667
Bracken_original	species	True positives	CAMI_MED_S002	21.0
Bracken_original	strain	False negatives	CAMI_MED_S002	232.0
Bracken_original	strain	False positives	CAMI_MED_S002	0.0
Bracken_original	strain	Jaccard index	CAMI_MED_S002	0.0
Bracken_original	strain	Taxon counts	CAMI_MED_S002	0.0
Bracken_original	strain	Purity (precision)	CAMI_MED_S002	0.0
Bracken_original	strain	Completeness (recall)	CAMI_MED_S002	0.0
Bracken_original	strain	True positives	CAMI_MED_S002	0.0
Bracken_original	class	L1 norm error	CAMI_MED_S002	0.32107588449025015
Bracken_original	family	L1 norm error	CAMI_MED_S002	0.606743421707669
Bracken_original	genus	L1 norm error	CAMI_MED_S002	0.7619319761159642
Bracken_original	order	L1 norm error	CAMI_MED_S002	0.9583488728431471
Bracken_original	phylum	L1 norm error	CAMI_MED_S002	0.11183033083814095
Bracken_original	species	L1 norm error	CAMI_MED_S002	1.747975598176547
Bracken_original	superkingdom	L1 norm error	CAMI_MED_S002	0.6444758702283021
Bracken_original	na	Weighted UniFrac error	CAMI_MED_S002	8.926871393118063
Bracken_original	na	Unweighted UniFrac error	CAMI_MED_S002	28557.2242708464
