tool	rank	metric	sample	value
Metalign	species	False negatives	CAMI_MED_S002	28.0
Metalign	species	False positives	CAMI_MED_S002	75.0
Metalign	species	Jaccard index	CAMI_MED_S002	0.29931972789115646
Metalign	species	Taxon counts	CAMI_MED_S002	119.0
Metalign	species	Purity (precision)	CAMI_MED_S002	0.3697478991596639
Metalign	species	Completeness (recall)	CAMI_MED_S002	0.6111111111111112
Metalign	species	True positives	CAMI_MED_S002	44.0
Metalign	class	L1 norm error	CAMI_MED_S002	0.27125201955277684
Metalign	family	L1 norm error	CAMI_MED_S002	0.34461642580230206
Metalign	genus	L1 norm error	CAMI_MED_S002	0.4248171303321261
Metalign	order	L1 norm error	CAMI_MED_S002	0.7857454244031389
Metalign	phylum	L1 norm error	CAMI_MED_S002	0.23150069194557163
Metalign	species	L1 norm error	CAMI_MED_S002	1.5423448011988654
Metalign	strain	L1 norm error	CAMI_MED_S002	1.9011732093856757
Metalign	superkingdom	L1 norm error	CAMI_MED_S002	0.6635099310557799
Metalign	na	Weighted UniFrac error	CAMI_MED_S002	8.95151237007095
Metalign	na	Unweighted UniFrac error	CAMI_MED_S002	2023.7177739430037
Bracken+Kraken2	class	Bray-Curtis distance	CAMI_MED_S002	0.1600568499005999
Bracken+Kraken2	family	Bray-Curtis distance	CAMI_MED_S002	0.3021205519461924
Bracken+Kraken2	genus	Bray-Curtis distance	CAMI_MED_S002	0.3764987401940875
Bracken+Kraken2	order	Bray-Curtis distance	CAMI_MED_S002	0.4787625416178877
Bracken+Kraken2	phylum	Bray-Curtis distance	CAMI_MED_S002	0.05543058990437683
Bracken+Kraken2	species	Bray-Curtis distance	CAMI_MED_S002	0.8737354231041908
Bracken+Kraken2	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32223793511415105
Bracken+Kraken2	superkingdom	Shannon diversity	CAMI_MED_S002	0.1960021281694215
Bracken+Kraken2	superkingdom	Shannon equitability	CAMI_MED_S002	0.1413856491568537
Bracken+Kraken2	phylum	Shannon diversity	CAMI_MED_S002	1.396778128384583
Bracken+Kraken2	phylum	Shannon equitability	CAMI_MED_S002	0.49300139409369814
Bracken+Kraken2	class	Shannon diversity	CAMI_MED_S002	1.9196772403613784
Bracken+Kraken2	class	Shannon equitability	CAMI_MED_S002	0.5490270524558056
Bracken+Kraken2	order	Shannon diversity	CAMI_MED_S002	2.878445736689671
Bracken+Kraken2	order	Shannon equitability	CAMI_MED_S002	0.6550185553129309
Bracken+Kraken2	family	Shannon diversity	CAMI_MED_S002	3.3504427573463524
Bracken+Kraken2	family	Shannon equitability	CAMI_MED_S002	0.6585512168377085
Bracken+Kraken2	genus	Shannon diversity	CAMI_MED_S002	3.8613526248829024
Bracken+Kraken2	genus	Shannon equitability	CAMI_MED_S002	0.6557026062017487
Bracken+Kraken2	species	Shannon diversity	CAMI_MED_S002	4.277176825577011
Bracken+Kraken2	species	Shannon equitability	CAMI_MED_S002	0.6419168011092713
Bracken+Kraken2	genus	F1 score	CAMI_MED_S002	0.23148148148148148
Bracken+Kraken2	genus	False negatives	CAMI_MED_S002	21.0
Bracken+Kraken2	genus	False positives	CAMI_MED_S002	311.0
Bracken+Kraken2	genus	Jaccard index	CAMI_MED_S002	0.13089005235602094
Bracken+Kraken2	genus	Taxon counts	CAMI_MED_S002	361.0
Bracken+Kraken2	genus	Purity (precision)	CAMI_MED_S002	0.13850415512465375
Bracken+Kraken2	genus	Completeness (recall)	CAMI_MED_S002	0.704225352112676
Bracken+Kraken2	genus	True positives	CAMI_MED_S002	50.0
Bracken+Kraken2	family	F1 score	CAMI_MED_S002	0.45581395348837206
Bracken+Kraken2	family	False negatives	CAMI_MED_S002	4.0
Bracken+Kraken2	family	False positives	CAMI_MED_S002	113.0
Bracken+Kraken2	family	Jaccard index	CAMI_MED_S002	0.29518072289156627
Bracken+Kraken2	family	Taxon counts	CAMI_MED_S002	162.0
Bracken+Kraken2	family	Purity (precision)	CAMI_MED_S002	0.30246913580246915
Bracken+Kraken2	family	Completeness (recall)	CAMI_MED_S002	0.9245283018867925
Bracken+Kraken2	family	True positives	CAMI_MED_S002	49.0
Bracken+Kraken2	strain	False negatives	CAMI_MED_S002	232.0
Bracken+Kraken2	strain	False positives	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Jaccard index	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Taxon counts	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Purity (precision)	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Completeness (recall)	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	True positives	CAMI_MED_S002	0.0
Bracken+Kraken2	phylum	F1 score	CAMI_MED_S002	0.5217391304347826
Bracken+Kraken2	phylum	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	phylum	False positives	CAMI_MED_S002	11.0
Bracken+Kraken2	phylum	Jaccard index	CAMI_MED_S002	0.35294117647058826
Bracken+Kraken2	phylum	Taxon counts	CAMI_MED_S002	17.0
Bracken+Kraken2	phylum	Purity (precision)	CAMI_MED_S002	0.35294117647058826
Bracken+Kraken2	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	phylum	True positives	CAMI_MED_S002	6.0
Bracken+Kraken2	order	F1 score	CAMI_MED_S002	0.49090909090909085
Bracken+Kraken2	order	False negatives	CAMI_MED_S002	2.0
Bracken+Kraken2	order	False positives	CAMI_MED_S002	54.0
Bracken+Kraken2	order	Jaccard index	CAMI_MED_S002	0.3253012048192771
Bracken+Kraken2	order	Taxon counts	CAMI_MED_S002	81.0
Bracken+Kraken2	order	Purity (precision)	CAMI_MED_S002	0.3333333333333333
Bracken+Kraken2	order	Completeness (recall)	CAMI_MED_S002	0.9310344827586207
Bracken+Kraken2	order	True positives	CAMI_MED_S002	27.0
Bracken+Kraken2	class	F1 score	CAMI_MED_S002	0.625
Bracken+Kraken2	class	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	class	False positives	CAMI_MED_S002	18.0
Bracken+Kraken2	class	Jaccard index	CAMI_MED_S002	0.45454545454545453
Bracken+Kraken2	class	Taxon counts	CAMI_MED_S002	33.0
Bracken+Kraken2	class	Purity (precision)	CAMI_MED_S002	0.45454545454545453
Bracken+Kraken2	class	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	class	True positives	CAMI_MED_S002	15.0
Bracken+Kraken2	superkingdom	F1 score	CAMI_MED_S002	0.8571428571428571
Bracken+Kraken2	superkingdom	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	superkingdom	False positives	CAMI_MED_S002	1.0
Bracken+Kraken2	superkingdom	Jaccard index	CAMI_MED_S002	0.75
Bracken+Kraken2	superkingdom	Taxon counts	CAMI_MED_S002	4.0
Bracken+Kraken2	superkingdom	Purity (precision)	CAMI_MED_S002	0.75
Bracken+Kraken2	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	superkingdom	True positives	CAMI_MED_S002	3.0
Bracken+Kraken2	species	F1 score	CAMI_MED_S002	0.04912280701754387
Bracken+Kraken2	species	False negatives	CAMI_MED_S002	51.0
Bracken+Kraken2	species	False positives	CAMI_MED_S002	762.0
Bracken+Kraken2	species	Jaccard index	CAMI_MED_S002	0.025179856115107913
Bracken+Kraken2	species	Taxon counts	CAMI_MED_S002	783.0
Bracken+Kraken2	species	Purity (precision)	CAMI_MED_S002	0.02681992337164751
Bracken+Kraken2	species	Completeness (recall)	CAMI_MED_S002	0.2916666666666667
Bracken+Kraken2	species	True positives	CAMI_MED_S002	21.0
Bracken+Kraken2	class	L1 norm error	CAMI_MED_S002	0.3201136998011998
Bracken+Kraken2	family	L1 norm error	CAMI_MED_S002	0.6042411038923848
Bracken+Kraken2	genus	L1 norm error	CAMI_MED_S002	0.7529974803881747
Bracken+Kraken2	order	L1 norm error	CAMI_MED_S002	0.9575250832357755
Bracken+Kraken2	phylum	L1 norm error	CAMI_MED_S002	0.11086117980875367
Bracken+Kraken2	species	L1 norm error	CAMI_MED_S002	1.7474708462083763
Bracken+Kraken2	superkingdom	L1 norm error	CAMI_MED_S002	0.6444758702283021
Bracken+Kraken2	na	Weighted UniFrac error	CAMI_MED_S002	8.916882657178117
Bracken+Kraken2	na	Unweighted UniFrac error	CAMI_MED_S002	7277.024206380857
CLARK	class	Bray-Curtis distance	CAMI_MED_S002	0.17660850493220434
CLARK	family	Bray-Curtis distance	CAMI_MED_S002	0.35485290627357524
CLARK	genus	Bray-Curtis distance	CAMI_MED_S002	0.41584820051990534
CLARK	order	Bray-Curtis distance	CAMI_MED_S002	0.5015123558216108
CLARK	phylum	Bray-Curtis distance	CAMI_MED_S002	0.09102216821662963
CLARK	species	Bray-Curtis distance	CAMI_MED_S002	0.8805942210424377
CLARK	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415106
CLARK	superkingdom	Shannon diversity	CAMI_MED_S002	0.21863902036517735
CLARK	superkingdom	Shannon equitability	CAMI_MED_S002	0.31542943042566246
CLARK	phylum	Shannon diversity	CAMI_MED_S002	1.3535257212880225
CLARK	phylum	Shannon equitability	CAMI_MED_S002	0.695574624524736
CLARK	class	Shannon diversity	CAMI_MED_S002	1.786502473289866
CLARK	class	Shannon equitability	CAMI_MED_S002	0.6965059439060117
CLARK	order	Shannon diversity	CAMI_MED_S002	2.590925629077572
CLARK	order	Shannon equitability	CAMI_MED_S002	0.6931927895402186
CLARK	family	Shannon diversity	CAMI_MED_S002	2.8760922708869554
CLARK	family	Shannon equitability	CAMI_MED_S002	0.6641120671486089
CLARK	genus	Shannon diversity	CAMI_MED_S002	3.100660221207163
CLARK	genus	Shannon equitability	CAMI_MED_S002	0.6213209310595259
CLARK	species	Shannon diversity	CAMI_MED_S002	3.089962813324827
CLARK	species	Shannon equitability	CAMI_MED_S002	0.6111179978743082
CLARK	genus	F1 score	CAMI_MED_S002	0.4403669724770642
CLARK	genus	False negatives	CAMI_MED_S002	23.0
CLARK	genus	False positives	CAMI_MED_S002	99.0
CLARK	genus	Jaccard index	CAMI_MED_S002	0.2823529411764706
CLARK	genus	Taxon counts	CAMI_MED_S002	147.0
CLARK	genus	Purity (precision)	CAMI_MED_S002	0.32653061224489793
CLARK	genus	Completeness (recall)	CAMI_MED_S002	0.676056338028169
CLARK	genus	True positives	CAMI_MED_S002	48.0
CLARK	family	F1 score	CAMI_MED_S002	0.6666666666666666
CLARK	family	False negatives	CAMI_MED_S002	10.0
CLARK	family	False positives	CAMI_MED_S002	33.0
CLARK	family	Jaccard index	CAMI_MED_S002	0.5
CLARK	family	Taxon counts	CAMI_MED_S002	76.0
CLARK	family	Purity (precision)	CAMI_MED_S002	0.5657894736842105
CLARK	family	Completeness (recall)	CAMI_MED_S002	0.8113207547169812
CLARK	family	True positives	CAMI_MED_S002	43.0
CLARK	strain	False negatives	CAMI_MED_S002	232.0
CLARK	strain	False positives	CAMI_MED_S002	0.0
CLARK	strain	Jaccard index	CAMI_MED_S002	0.0
CLARK	strain	Taxon counts	CAMI_MED_S002	0.0
CLARK	strain	Purity (precision)	CAMI_MED_S002	0.0
CLARK	strain	Completeness (recall)	CAMI_MED_S002	0.0
CLARK	strain	True positives	CAMI_MED_S002	0.0
CLARK	phylum	F1 score	CAMI_MED_S002	0.923076923076923
CLARK	phylum	False negatives	CAMI_MED_S002	0.0
CLARK	phylum	False positives	CAMI_MED_S002	1.0
CLARK	phylum	Jaccard index	CAMI_MED_S002	0.8571428571428571
CLARK	phylum	Taxon counts	CAMI_MED_S002	7.0
CLARK	phylum	Purity (precision)	CAMI_MED_S002	0.8571428571428571
CLARK	phylum	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	phylum	True positives	CAMI_MED_S002	6.0
CLARK	order	F1 score	CAMI_MED_S002	0.7042253521126761
CLARK	order	False negatives	CAMI_MED_S002	4.0
CLARK	order	False positives	CAMI_MED_S002	17.0
CLARK	order	Jaccard index	CAMI_MED_S002	0.5434782608695652
CLARK	order	Taxon counts	CAMI_MED_S002	42.0
CLARK	order	Purity (precision)	CAMI_MED_S002	0.5952380952380952
CLARK	order	Completeness (recall)	CAMI_MED_S002	0.8620689655172413
CLARK	order	True positives	CAMI_MED_S002	25.0
CLARK	class	F1 score	CAMI_MED_S002	0.9285714285714286
CLARK	class	False negatives	CAMI_MED_S002	2.0
CLARK	class	False positives	CAMI_MED_S002	0.0
CLARK	class	Jaccard index	CAMI_MED_S002	0.8666666666666667
CLARK	class	Taxon counts	CAMI_MED_S002	13.0
CLARK	class	Purity (precision)	CAMI_MED_S002	1.0
CLARK	class	Completeness (recall)	CAMI_MED_S002	0.8666666666666667
CLARK	class	True positives	CAMI_MED_S002	13.0
CLARK	superkingdom	F1 score	CAMI_MED_S002	0.8
CLARK	superkingdom	False negatives	CAMI_MED_S002	1.0
CLARK	superkingdom	False positives	CAMI_MED_S002	0.0
CLARK	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
CLARK	superkingdom	Taxon counts	CAMI_MED_S002	2.0
CLARK	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
CLARK	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
CLARK	superkingdom	True positives	CAMI_MED_S002	2.0
CLARK	species	F1 score	CAMI_MED_S002	0.18340611353711792
CLARK	species	False negatives	CAMI_MED_S002	51.0
CLARK	species	False positives	CAMI_MED_S002	136.0
CLARK	species	Jaccard index	CAMI_MED_S002	0.10096153846153846
CLARK	species	Taxon counts	CAMI_MED_S002	157.0
CLARK	species	Purity (precision)	CAMI_MED_S002	0.1337579617834395
CLARK	species	Completeness (recall)	CAMI_MED_S002	0.2916666666666667
CLARK	species	True positives	CAMI_MED_S002	21.0
CLARK	class	L1 norm error	CAMI_MED_S002	0.35321700986440857
CLARK	family	L1 norm error	CAMI_MED_S002	0.7097058125471503
CLARK	genus	L1 norm error	CAMI_MED_S002	0.8316964010398109
CLARK	order	L1 norm error	CAMI_MED_S002	1.0030247116432216
CLARK	phylum	L1 norm error	CAMI_MED_S002	0.18204433643325932
CLARK	species	L1 norm error	CAMI_MED_S002	1.7611884420848765
CLARK	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283021
CLARK	na	Weighted UniFrac error	CAMI_MED_S002	9.15814524401383
CLARK	na	Unweighted UniFrac error	CAMI_MED_S002	2531.242099202409
GOTTCHA	class	Bray-Curtis distance	CAMI_MED_S002	0.4762329931329931
GOTTCHA	family	Bray-Curtis distance	CAMI_MED_S002	0.6963401253727372
GOTTCHA	genus	Bray-Curtis distance	CAMI_MED_S002	0.705402492166007
GOTTCHA	order	Bray-Curtis distance	CAMI_MED_S002	0.6731699416045538
GOTTCHA	phylum	Bray-Curtis distance	CAMI_MED_S002	0.4481087800079194
GOTTCHA	species	Bray-Curtis distance	CAMI_MED_S002	0.8997189760248473
GOTTCHA	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.322857935114151
GOTTCHA	superkingdom	Shannon diversity	CAMI_MED_S002	0.4247689543733195
GOTTCHA	superkingdom	Shannon equitability	CAMI_MED_S002	0.6128120639979785
GOTTCHA	phylum	Shannon diversity	CAMI_MED_S002	0.9286443940586415
GOTTCHA	phylum	Shannon equitability	CAMI_MED_S002	0.6698753310288693
GOTTCHA	class	Shannon diversity	CAMI_MED_S002	1.4980011891693272
GOTTCHA	class	Shannon equitability	CAMI_MED_S002	0.6817697219577855
GOTTCHA	order	Shannon diversity	CAMI_MED_S002	1.68659745183969
GOTTCHA	order	Shannon equitability	CAMI_MED_S002	0.5728077449637484
GOTTCHA	family	Shannon diversity	CAMI_MED_S002	1.6963699931500051
GOTTCHA	family	Shannon equitability	CAMI_MED_S002	0.5206629003633348
GOTTCHA	genus	Shannon diversity	CAMI_MED_S002	1.767473384769229
GOTTCHA	genus	Shannon equitability	CAMI_MED_S002	0.5054968003638258
GOTTCHA	species	Shannon diversity	CAMI_MED_S002	1.7520056620687248
GOTTCHA	species	Shannon equitability	CAMI_MED_S002	0.48890648888925436
GOTTCHA	genus	F1 score	CAMI_MED_S002	0.3461538461538461
GOTTCHA	genus	False negatives	CAMI_MED_S002	53.0
GOTTCHA	genus	False positives	CAMI_MED_S002	15.0
GOTTCHA	genus	Jaccard index	CAMI_MED_S002	0.20930232558139536
GOTTCHA	genus	Taxon counts	CAMI_MED_S002	33.0
