tool	rank	metric	sample	value
Gold standard	genus	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	genus	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	genus	True positives	CAMI_HIGH_S002	194.0
Gold standard	order	F1 score	CAMI_HIGH_S002	1.0
Gold standard	order	False negatives	CAMI_HIGH_S002	0.0
Gold standard	order	False positives	CAMI_HIGH_S002	0.0
Gold standard	order	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	order	Taxon counts	CAMI_HIGH_S002	40.0
Gold standard	order	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	order	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	order	True positives	CAMI_HIGH_S002	40.0
Gold standard	superkingdom	F1 score	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	False negatives	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	False positives	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	Taxon counts	CAMI_HIGH_S002	2.0
Gold standard	superkingdom	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	superkingdom	True positives	CAMI_HIGH_S002	2.0
Gold standard	phylum	F1 score	CAMI_HIGH_S002	1.0
Gold standard	phylum	False negatives	CAMI_HIGH_S002	0.0
Gold standard	phylum	False positives	CAMI_HIGH_S002	0.0
Gold standard	phylum	Jaccard index	CAMI_HIGH_S002	1.0
Gold standard	phylum	Taxon counts	CAMI_HIGH_S002	12.0
Gold standard	phylum	Purity (precision)	CAMI_HIGH_S002	1.0
Gold standard	phylum	Completeness (recall)	CAMI_HIGH_S002	1.0
Gold standard	phylum	True positives	CAMI_HIGH_S002	12.0
Gold standard	class	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	family	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	genus	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	order	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	phylum	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	species	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	strain	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	superkingdom	L1 norm error	CAMI_HIGH_S002	0.0
Gold standard	na	Weighted UniFrac error	CAMI_HIGH_S002	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_HIGH_S002	0.0
Metalign	class	Bray-Curtis distance	CAMI_HIGH_S002	0.10246459031563826
Metalign	family	Bray-Curtis distance	CAMI_HIGH_S002	0.17744118571106055
Metalign	genus	Bray-Curtis distance	CAMI_HIGH_S002	0.24913664752960152
Metalign	order	Bray-Curtis distance	CAMI_HIGH_S002	0.3662147080231255
Metalign	phylum	Bray-Curtis distance	CAMI_HIGH_S002	0.053854476806286015
Metalign	species	Bray-Curtis distance	CAMI_HIGH_S002	0.8829530258833671
Metalign	strain	Bray-Curtis distance	CAMI_HIGH_S002	0.9664031007906975
Metalign	superkingdom	Bray-Curtis distance	CAMI_HIGH_S002	0.01423459223768735
Metalign	superkingdom	Shannon diversity	CAMI_HIGH_S002	0.1015363008766814
Metalign	superkingdom	Shannon equitability	CAMI_HIGH_S002	0.07324295887249899
Metalign	phylum	Shannon diversity	CAMI_HIGH_S002	1.1752617875768956
Metalign	phylum	Shannon equitability	CAMI_HIGH_S002	0.49012223382272735
Metalign	class	Shannon diversity	CAMI_HIGH_S002	2.1049372499635237
Metalign	class	Shannon equitability	CAMI_HIGH_S002	0.6623353040351324
Metalign	order	Shannon diversity	CAMI_HIGH_S002	2.9336859137630027
Metalign	order	Shannon equitability	CAMI_HIGH_S002	0.7354468906161198
Metalign	family	Shannon diversity	CAMI_HIGH_S002	3.6566029300247607
Metalign	family	Shannon equitability	CAMI_HIGH_S002	0.7923093051809317
Metalign	genus	Shannon diversity	CAMI_HIGH_S002	4.402747313503686
Metalign	genus	Shannon equitability	CAMI_HIGH_S002	0.8142421767960213
Metalign	species	Shannon diversity	CAMI_HIGH_S002	6.244598777291717
Metalign	species	Shannon equitability	CAMI_HIGH_S002	0.8508163642512447
Metalign	strain	Shannon diversity	CAMI_HIGH_S002	6.244598777291714
Metalign	strain	Shannon equitability	CAMI_HIGH_S002	0.8508163642512443
Metalign	species	F1 score	CAMI_HIGH_S002	0.1761076836791924
Metalign	species	False negatives	CAMI_HIGH_S002	86.0
Metalign	species	False positives	CAMI_HIGH_S002	1383.0
Metalign	species	Jaccard index	CAMI_HIGH_S002	0.0965559655596556
Metalign	species	Taxon counts	CAMI_HIGH_S002	1540.0
Metalign	species	Purity (precision)	CAMI_HIGH_S002	0.10194805194805195
Metalign	species	Completeness (recall)	CAMI_HIGH_S002	0.6460905349794238
Metalign	species	True positives	CAMI_HIGH_S002	157.0
Metalign	family	F1 score	CAMI_HIGH_S002	0.835978835978836
Metalign	family	False negatives	CAMI_HIGH_S002	9.0
Metalign	family	False positives	CAMI_HIGH_S002	22.0
Metalign	family	Jaccard index	CAMI_HIGH_S002	0.7181818181818181
Metalign	family	Taxon counts	CAMI_HIGH_S002	101.0
Metalign	family	Purity (precision)	CAMI_HIGH_S002	0.7821782178217822
Metalign	family	Completeness (recall)	CAMI_HIGH_S002	0.8977272727272727
Metalign	family	True positives	CAMI_HIGH_S002	79.0
Metalign	strain	F1 score	CAMI_HIGH_S002	0.04514154552410099
Metalign	strain	False negatives	CAMI_HIGH_S002	1015.0
Metalign	strain	False positives	CAMI_HIGH_S002	1481.0
Metalign	strain	Jaccard index	CAMI_HIGH_S002	0.02309197651663405
Metalign	strain	Taxon counts	CAMI_HIGH_S002	1540.0
Metalign	strain	Purity (precision)	CAMI_HIGH_S002	0.03831168831168831
Metalign	strain	Completeness (recall)	CAMI_HIGH_S002	0.05493482309124767
Metalign	strain	True positives	CAMI_HIGH_S002	59.0
Metalign	class	F1 score	CAMI_HIGH_S002	0.8444444444444444
Metalign	class	False negatives	CAMI_HIGH_S002	2.0
Metalign	class	False positives	CAMI_HIGH_S002	5.0
Metalign	class	Jaccard index	CAMI_HIGH_S002	0.7307692307692307
Metalign	class	Taxon counts	CAMI_HIGH_S002	24.0
Metalign	class	Purity (precision)	CAMI_HIGH_S002	0.7916666666666666
Metalign	class	Completeness (recall)	CAMI_HIGH_S002	0.9047619047619048
Metalign	class	True positives	CAMI_HIGH_S002	19.0
Metalign	genus	F1 score	CAMI_HIGH_S002	0.7961630695443646
Metalign	genus	False negatives	CAMI_HIGH_S002	28.0
Metalign	genus	False positives	CAMI_HIGH_S002	57.0
Metalign	genus	Jaccard index	CAMI_HIGH_S002	0.6613545816733067
Metalign	genus	Taxon counts	CAMI_HIGH_S002	223.0
Metalign	genus	Purity (precision)	CAMI_HIGH_S002	0.7443946188340808
Metalign	genus	Completeness (recall)	CAMI_HIGH_S002	0.8556701030927835
Metalign	genus	True positives	CAMI_HIGH_S002	166.0
Metalign	order	F1 score	CAMI_HIGH_S002	0.7659574468085106
Metalign	order	False negatives	CAMI_HIGH_S002	4.0
Metalign	order	False positives	CAMI_HIGH_S002	18.0
Metalign	order	Jaccard index	CAMI_HIGH_S002	0.6206896551724138
Metalign	order	Taxon counts	CAMI_HIGH_S002	54.0
Metalign	order	Purity (precision)	CAMI_HIGH_S002	0.6666666666666666
Metalign	order	Completeness (recall)	CAMI_HIGH_S002	0.9
Metalign	order	True positives	CAMI_HIGH_S002	36.0
Metalign	superkingdom	F1 score	CAMI_HIGH_S002	0.6666666666666666
Metalign	superkingdom	False negatives	CAMI_HIGH_S002	0.0
Metalign	superkingdom	False positives	CAMI_HIGH_S002	2.0
Metalign	superkingdom	Jaccard index	CAMI_HIGH_S002	0.5
Metalign	superkingdom	Taxon counts	CAMI_HIGH_S002	4.0
Metalign	superkingdom	Purity (precision)	CAMI_HIGH_S002	0.5
Metalign	superkingdom	Completeness (recall)	CAMI_HIGH_S002	1.0
Metalign	superkingdom	True positives	CAMI_HIGH_S002	2.0
Metalign	phylum	F1 score	CAMI_HIGH_S002	0.8695652173913043
Metalign	phylum	False negatives	CAMI_HIGH_S002	2.0
Metalign	phylum	False positives	CAMI_HIGH_S002	1.0
Metalign	phylum	Jaccard index	CAMI_HIGH_S002	0.7692307692307693
Metalign	phylum	Taxon counts	CAMI_HIGH_S002	11.0
Metalign	phylum	Purity (precision)	CAMI_HIGH_S002	0.9090909090909091
Metalign	phylum	Completeness (recall)	CAMI_HIGH_S002	0.8333333333333334
Metalign	phylum	True positives	CAMI_HIGH_S002	10.0
Metalign	class	L1 norm error	CAMI_HIGH_S002	0.20492918063127655
Metalign	family	L1 norm error	CAMI_HIGH_S002	0.3548823714221209
Metalign	genus	L1 norm error	CAMI_HIGH_S002	0.4982732950592035
Metalign	order	L1 norm error	CAMI_HIGH_S002	0.7324294160462509
Metalign	phylum	L1 norm error	CAMI_HIGH_S002	0.10770895361257199
Metalign	species	L1 norm error	CAMI_HIGH_S002	1.7659060517667342
Metalign	strain	L1 norm error	CAMI_HIGH_S002	1.9328062015813972
Metalign	superkingdom	L1 norm error	CAMI_HIGH_S002	0.0284691844753747
Metalign	na	Weighted UniFrac error	CAMI_HIGH_S002	8.64696476780269
Metalign	na	Unweighted UniFrac error	CAMI_HIGH_S002	14098.994479596391
Bracken_custom	class	Bray-Curtis distance	CAMI_HIGH_S002	0.06986647001812074
Bracken_custom	family	Bray-Curtis distance	CAMI_HIGH_S002	0.1354421244765397
Bracken_custom	genus	Bray-Curtis distance	CAMI_HIGH_S002	0.20981988899460352
Bracken_custom	order	Bray-Curtis distance	CAMI_HIGH_S002	0.32180854481001087
Bracken_custom	phylum	Bray-Curtis distance	CAMI_HIGH_S002	0.029972093143255076
Bracken_custom	species	Bray-Curtis distance	CAMI_HIGH_S002	0.893843155127656
Bracken_custom	superkingdom	Bray-Curtis distance	CAMI_HIGH_S002	0.0035095079695079755
Bracken_custom	superkingdom	Shannon diversity	CAMI_HIGH_S002	0.038197926099279814
Bracken_custom	superkingdom	Shannon equitability	CAMI_HIGH_S002	0.027553979277837048
Bracken_custom	phylum	Shannon diversity	CAMI_HIGH_S002	1.2344758075119862
Bracken_custom	phylum	Shannon equitability	CAMI_HIGH_S002	0.23343673841482548
Bracken_custom	class	Shannon diversity	CAMI_HIGH_S002	2.1435791141329053
Bracken_custom	class	Shannon equitability	CAMI_HIGH_S002	0.40731622747851004
Bracken_custom	order	Shannon diversity	CAMI_HIGH_S002	3.0219698755411617
Bracken_custom	order	Shannon equitability	CAMI_HIGH_S002	0.5023089981400488
Bracken_custom	family	Shannon diversity	CAMI_HIGH_S002	3.7690487129146324
Bracken_custom	family	Shannon equitability	CAMI_HIGH_S002	0.5557272164795887
Bracken_custom	genus	Shannon diversity	CAMI_HIGH_S002	4.538587731010529
Bracken_custom	genus	Shannon equitability	CAMI_HIGH_S002	0.5563592245366324
Bracken_custom	species	Shannon diversity	CAMI_HIGH_S002	5.927392569004736
Bracken_custom	species	Shannon equitability	CAMI_HIGH_S002	0.5783531538666496
Bracken_custom	species	F1 score	CAMI_HIGH_S002	0.1102141102141102
Bracken_custom	species	False negatives	CAMI_HIGH_S002	86.0
Bracken_custom	species	False positives	CAMI_HIGH_S002	2449.0
Bracken_custom	species	Jaccard index	CAMI_HIGH_S002	0.05832095096582467
Bracken_custom	species	Taxon counts	CAMI_HIGH_S002	2606.0
Bracken_custom	species	Purity (precision)	CAMI_HIGH_S002	0.0602455871066769
Bracken_custom	species	Completeness (recall)	CAMI_HIGH_S002	0.6460905349794238
Bracken_custom	species	True positives	CAMI_HIGH_S002	157.0
Bracken_custom	family	F1 score	CAMI_HIGH_S002	0.4800000000000001
Bracken_custom	family	False negatives	CAMI_HIGH_S002	4.0
Bracken_custom	family	False positives	CAMI_HIGH_S002	178.0
Bracken_custom	family	Jaccard index	CAMI_HIGH_S002	0.3157894736842105
Bracken_custom	family	Taxon counts	CAMI_HIGH_S002	262.0
Bracken_custom	family	Purity (precision)	CAMI_HIGH_S002	0.32061068702290074
Bracken_custom	family	Completeness (recall)	CAMI_HIGH_S002	0.9545454545454546
Bracken_custom	family	True positives	CAMI_HIGH_S002	84.0
Bracken_custom	strain	False negatives	CAMI_HIGH_S002	1074.0
Bracken_custom	strain	False positives	CAMI_HIGH_S002	0.0
Bracken_custom	strain	Jaccard index	CAMI_HIGH_S002	0.0
Bracken_custom	strain	Taxon counts	CAMI_HIGH_S002	0.0
Bracken_custom	strain	Purity (precision)	CAMI_HIGH_S002	0.0
Bracken_custom	strain	Completeness (recall)	CAMI_HIGH_S002	0.0
Bracken_custom	strain	True positives	CAMI_HIGH_S002	0.0
Bracken_custom	class	F1 score	CAMI_HIGH_S002	0.4329896907216495
Bracken_custom	class	False negatives	CAMI_HIGH_S002	0.0
Bracken_custom	class	False positives	CAMI_HIGH_S002	55.0
Bracken_custom	class	Jaccard index	CAMI_HIGH_S002	0.27631578947368424
Bracken_custom	class	Taxon counts	CAMI_HIGH_S002	76.0
Bracken_custom	class	Purity (precision)	CAMI_HIGH_S002	0.27631578947368424
Bracken_custom	class	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_custom	class	True positives	CAMI_HIGH_S002	21.0
Bracken_custom	genus	F1 score	CAMI_HIGH_S002	0.4547677261613692
Bracken_custom	genus	False negatives	CAMI_HIGH_S002	8.0
Bracken_custom	genus	False positives	CAMI_HIGH_S002	438.0
Bracken_custom	genus	Jaccard index	CAMI_HIGH_S002	0.29430379746835444
Bracken_custom	genus	Taxon counts	CAMI_HIGH_S002	624.0
Bracken_custom	genus	Purity (precision)	CAMI_HIGH_S002	0.2980769230769231
Bracken_custom	genus	Completeness (recall)	CAMI_HIGH_S002	0.9587628865979382
Bracken_custom	genus	True positives	CAMI_HIGH_S002	186.0
Bracken_custom	order	F1 score	CAMI_HIGH_S002	0.4145077720207254
Bracken_custom	order	False negatives	CAMI_HIGH_S002	0.0
Bracken_custom	order	False positives	CAMI_HIGH_S002	113.0
Bracken_custom	order	Jaccard index	CAMI_HIGH_S002	0.26143790849673204
Bracken_custom	order	Taxon counts	CAMI_HIGH_S002	153.0
Bracken_custom	order	Purity (precision)	CAMI_HIGH_S002	0.26143790849673204
Bracken_custom	order	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_custom	order	True positives	CAMI_HIGH_S002	40.0
Bracken_custom	superkingdom	F1 score	CAMI_HIGH_S002	0.6666666666666666
Bracken_custom	superkingdom	False negatives	CAMI_HIGH_S002	0.0
Bracken_custom	superkingdom	False positives	CAMI_HIGH_S002	2.0
Bracken_custom	superkingdom	Jaccard index	CAMI_HIGH_S002	0.5
Bracken_custom	superkingdom	Taxon counts	CAMI_HIGH_S002	4.0
Bracken_custom	superkingdom	Purity (precision)	CAMI_HIGH_S002	0.5
Bracken_custom	superkingdom	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_custom	superkingdom	True positives	CAMI_HIGH_S002	2.0
Bracken_custom	phylum	F1 score	CAMI_HIGH_S002	0.42857142857142855
Bracken_custom	phylum	False negatives	CAMI_HIGH_S002	0.0
Bracken_custom	phylum	False positives	CAMI_HIGH_S002	32.0
Bracken_custom	phylum	Jaccard index	CAMI_HIGH_S002	0.2727272727272727
Bracken_custom	phylum	Taxon counts	CAMI_HIGH_S002	44.0
Bracken_custom	phylum	Purity (precision)	CAMI_HIGH_S002	0.2727272727272727
Bracken_custom	phylum	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_custom	phylum	True positives	CAMI_HIGH_S002	12.0
Bracken_custom	class	L1 norm error	CAMI_HIGH_S002	0.13973294003624145
Bracken_custom	family	L1 norm error	CAMI_HIGH_S002	0.2708842489530788
Bracken_custom	genus	L1 norm error	CAMI_HIGH_S002	0.41963977798920526
Bracken_custom	order	L1 norm error	CAMI_HIGH_S002	0.6436170896200218
Bracken_custom	phylum	L1 norm error	CAMI_HIGH_S002	0.059944186286510125
Bracken_custom	species	L1 norm error	CAMI_HIGH_S002	1.787686310255342
Bracken_custom	superkingdom	L1 norm error	CAMI_HIGH_S002	0.007019015939015951
Bracken_custom	na	Weighted UniFrac error	CAMI_HIGH_S002	7.629847309903172
Bracken_custom	na	Unweighted UniFrac error	CAMI_HIGH_S002	20507.571351404895
Bracken_original	class	Bray-Curtis distance	CAMI_HIGH_S002	0.16912382274343607
Bracken_original	family	Bray-Curtis distance	CAMI_HIGH_S002	0.32593415300109263
Bracken_original	genus	Bray-Curtis distance	CAMI_HIGH_S002	0.5202674673293617
Bracken_original	order	Bray-Curtis distance	CAMI_HIGH_S002	0.4371262685148754
Bracken_original	phylum	Bray-Curtis distance	CAMI_HIGH_S002	0.10110905576353127
Bracken_original	species	Bray-Curtis distance	CAMI_HIGH_S002	0.9839092677899747
Bracken_original	superkingdom	Bray-Curtis distance	CAMI_HIGH_S002	0.005180492030492023
Bracken_original	superkingdom	Shannon diversity	CAMI_HIGH_S002	0.0779537690970584
Bracken_original	superkingdom	Shannon equitability	CAMI_HIGH_S002	0.05623175804746474
Bracken_original	phylum	Shannon diversity	CAMI_HIGH_S002	1.1593269721321378
Bracken_original	phylum	Shannon equitability	CAMI_HIGH_S002	0.30455207816495633
Bracken_original	class	Shannon diversity	CAMI_HIGH_S002	1.9895871715258253
Bracken_original	class	Shannon equitability	CAMI_HIGH_S002	0.4478378014972965
Bracken_original	order	Shannon diversity	CAMI_HIGH_S002	2.9997435523874683
Bracken_original	order	Shannon equitability	CAMI_HIGH_S002	0.5711324045639226
Bracken_original	family	Shannon diversity	CAMI_HIGH_S002	3.7951192941095804
Bracken_original	family	Shannon equitability	CAMI_HIGH_S002	0.6118657899810293
Bracken_original	genus	Shannon diversity	CAMI_HIGH_S002	4.814668410054044
Bracken_original	genus	Shannon equitability	CAMI_HIGH_S002	0.6373384980147705
Bracken_original	species	Shannon diversity	CAMI_HIGH_S002	6.520495785653923
Bracken_original	species	Shannon equitability	CAMI_HIGH_S002	0.7352727717976393
Bracken_original	species	F1 score	CAMI_HIGH_S002	0.007194244604316546
Bracken_original	species	False negatives	CAMI_HIGH_S002	227.0
Bracken_original	species	False positives	CAMI_HIGH_S002	4189.0
Bracken_original	species	Jaccard index	CAMI_HIGH_S002	0.0036101083032490976
Bracken_original	species	Taxon counts	CAMI_HIGH_S002	4205.0
Bracken_original	species	Purity (precision)	CAMI_HIGH_S002	0.0038049940546967895
Bracken_original	species	Completeness (recall)	CAMI_HIGH_S002	0.06584362139917696
Bracken_original	species	True positives	CAMI_HIGH_S002	16.0
Bracken_original	family	F1 score	CAMI_HIGH_S002	0.35974304068522484
Bracken_original	family	False negatives	CAMI_HIGH_S002	4.0
Bracken_original	family	False positives	CAMI_HIGH_S002	295.0
Bracken_original	family	Jaccard index	CAMI_HIGH_S002	0.2193211488250653
Bracken_original	family	Taxon counts	CAMI_HIGH_S002	379.0
Bracken_original	family	Purity (precision)	CAMI_HIGH_S002	0.22163588390501318
Bracken_original	family	Completeness (recall)	CAMI_HIGH_S002	0.9545454545454546
Bracken_original	family	True positives	CAMI_HIGH_S002	84.0
Bracken_original	strain	False negatives	CAMI_HIGH_S002	1074.0
Bracken_original	strain	False positives	CAMI_HIGH_S002	0.0
Bracken_original	strain	Jaccard index	CAMI_HIGH_S002	0.0
Bracken_original	strain	Taxon counts	CAMI_HIGH_S002	0.0
Bracken_original	strain	Purity (precision)	CAMI_HIGH_S002	0.0
Bracken_original	strain	Completeness (recall)	CAMI_HIGH_S002	0.0
Bracken_original	strain	True positives	CAMI_HIGH_S002	0.0
Bracken_original	class	F1 score	CAMI_HIGH_S002	0.4158415841584159
Bracken_original	class	False negatives	CAMI_HIGH_S002	0.0
Bracken_original	class	False positives	CAMI_HIGH_S002	59.0
Bracken_original	class	Jaccard index	CAMI_HIGH_S002	0.2625
Bracken_original	class	Taxon counts	CAMI_HIGH_S002	80.0
Bracken_original	class	Purity (precision)	CAMI_HIGH_S002	0.2625
Bracken_original	class	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_original	class	True positives	CAMI_HIGH_S002	21.0
Bracken_original	genus	F1 score	CAMI_HIGH_S002	0.1745152354570637
Bracken_original	genus	False negatives	CAMI_HIGH_S002	68.0
Bracken_original	genus	False positives	CAMI_HIGH_S002	1124.0
Bracken_original	genus	Jaccard index	CAMI_HIGH_S002	0.09559939301972686
Bracken_original	genus	Taxon counts	CAMI_HIGH_S002	1250.0
Bracken_original	genus	Purity (precision)	CAMI_HIGH_S002	0.1008
Bracken_original	genus	Completeness (recall)	CAMI_HIGH_S002	0.6494845360824743
Bracken_original	genus	True positives	CAMI_HIGH_S002	126.0
Bracken_original	order	F1 score	CAMI_HIGH_S002	0.3619909502262444
Bracken_original	order	False negatives	CAMI_HIGH_S002	0.0
Bracken_original	order	False positives	CAMI_HIGH_S002	141.0
Bracken_original	order	Jaccard index	CAMI_HIGH_S002	0.22099447513812154
Bracken_original	order	Taxon counts	CAMI_HIGH_S002	181.0
Bracken_original	order	Purity (precision)	CAMI_HIGH_S002	0.22099447513812154
Bracken_original	order	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_original	order	True positives	CAMI_HIGH_S002	40.0
Bracken_original	superkingdom	F1 score	CAMI_HIGH_S002	0.6666666666666666
Bracken_original	superkingdom	False negatives	CAMI_HIGH_S002	0.0
Bracken_original	superkingdom	False positives	CAMI_HIGH_S002	2.0
Bracken_original	superkingdom	Jaccard index	CAMI_HIGH_S002	0.5
Bracken_original	superkingdom	Taxon counts	CAMI_HIGH_S002	4.0
Bracken_original	superkingdom	Purity (precision)	CAMI_HIGH_S002	0.5
Bracken_original	superkingdom	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_original	superkingdom	True positives	CAMI_HIGH_S002	2.0
Bracken_original	phylum	F1 score	CAMI_HIGH_S002	0.45283018867924524
Bracken_original	phylum	False negatives	CAMI_HIGH_S002	0.0
Bracken_original	phylum	False positives	CAMI_HIGH_S002	29.0
Bracken_original	phylum	Jaccard index	CAMI_HIGH_S002	0.2926829268292683
Bracken_original	phylum	Taxon counts	CAMI_HIGH_S002	41.0
Bracken_original	phylum	Purity (precision)	CAMI_HIGH_S002	0.2926829268292683
Bracken_original	phylum	Completeness (recall)	CAMI_HIGH_S002	1.0
Bracken_original	phylum	True positives	CAMI_HIGH_S002	12.0
Bracken_original	class	L1 norm error	CAMI_HIGH_S002	0.3382476454868721
Bracken_original	family	L1 norm error	CAMI_HIGH_S002	0.6518683060021848
Bracken_original	genus	L1 norm error	CAMI_HIGH_S002	1.040534934658723
Bracken_original	order	L1 norm error	CAMI_HIGH_S002	0.8742525370297503
Bracken_original	phylum	L1 norm error	CAMI_HIGH_S002	0.20221811152706257
Bracken_original	species	L1 norm error	CAMI_HIGH_S002	1.9678185355799178
Bracken_original	superkingdom	L1 norm error	CAMI_HIGH_S002	0.010360984060984046
Bracken_original	na	Weighted UniFrac error	CAMI_HIGH_S002	8.409729197065355
Bracken_original	na	Unweighted UniFrac error	CAMI_HIGH_S002	31645.960360698115
