tool	rank	metric	sample	value
Metalign	species	False negatives	CAMI_MED_S002	24.0
Metalign	species	False positives	CAMI_MED_S002	259.0
Metalign	species	Jaccard index	CAMI_MED_S002	0.14501510574018128
Metalign	species	Taxon counts	CAMI_MED_S002	307.0
Metalign	species	Purity (precision)	CAMI_MED_S002	0.1563517915309446
Metalign	species	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Metalign	species	True positives	CAMI_MED_S002	48.0
Metalign	class	L1 norm error	CAMI_MED_S002	0.2712520195527768
Metalign	family	L1 norm error	CAMI_MED_S002	0.3446590833214641
Metalign	genus	L1 norm error	CAMI_MED_S002	0.4248546308454091
Metalign	order	L1 norm error	CAMI_MED_S002	0.7857506340615588
Metalign	phylum	L1 norm error	CAMI_MED_S002	0.23150069194557163
Metalign	species	L1 norm error	CAMI_MED_S002	1.542270676104106
Metalign	strain	L1 norm error	CAMI_MED_S002	1.9011732093856741
Metalign	superkingdom	L1 norm error	CAMI_MED_S002	0.6633973200293463
Metalign	na	Weighted UniFrac error	CAMI_MED_S002	8.951704919446886
Metalign	na	Unweighted UniFrac error	CAMI_MED_S002	2911.2663775319947
Bracken+Kraken2	class	Bray-Curtis distance	CAMI_MED_S002	0.1605379422451252
Bracken+Kraken2	family	Bray-Curtis distance	CAMI_MED_S002	0.3033717108538349
Bracken+Kraken2	genus	Bray-Curtis distance	CAMI_MED_S002	0.3809659880579855
Bracken+Kraken2	order	Bray-Curtis distance	CAMI_MED_S002	0.4791744364215737
Bracken+Kraken2	phylum	Bray-Curtis distance	CAMI_MED_S002	0.05591516541907048
Bracken+Kraken2	species	Bray-Curtis distance	CAMI_MED_S002	0.8739877990882492
Bracken+Kraken2	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32223793511415105
Bracken+Kraken2	superkingdom	Shannon diversity	CAMI_MED_S002	0.1960021281694215
Bracken+Kraken2	superkingdom	Shannon equitability	CAMI_MED_S002	0.1413856491568537
Bracken+Kraken2	phylum	Shannon diversity	CAMI_MED_S002	1.4036480387039776
Bracken+Kraken2	phylum	Shannon equitability	CAMI_MED_S002	0.3687345653774177
Bracken+Kraken2	class	Shannon diversity	CAMI_MED_S002	1.9344029460959704
Bracken+Kraken2	class	Shannon equitability	CAMI_MED_S002	0.43314884558770006
Bracken+Kraken2	order	Shannon diversity	CAMI_MED_S002	2.904922122206425
Bracken+Kraken2	order	Shannon equitability	CAMI_MED_S002	0.5525296584495167
Bracken+Kraken2	family	Shannon diversity	CAMI_MED_S002	3.403350264380295
Bracken+Kraken2	family	Shannon equitability	CAMI_MED_S002	0.5503344638690233
Bracken+Kraken2	genus	Shannon diversity	CAMI_MED_S002	4.038623100401991
Bracken+Kraken2	genus	Shannon equitability	CAMI_MED_S002	0.5363800085727042
Bracken+Kraken2	species	Shannon diversity	CAMI_MED_S002	4.868958265640704
Bracken+Kraken2	species	Shannon equitability	CAMI_MED_S002	0.5531510573033098
Bracken+Kraken2	family	F1 score	CAMI_MED_S002	0.2447058823529411
Bracken+Kraken2	family	False negatives	CAMI_MED_S002	1.0
Bracken+Kraken2	family	False positives	CAMI_MED_S002	320.0
Bracken+Kraken2	family	Jaccard index	CAMI_MED_S002	0.13941018766756033
Bracken+Kraken2	family	Taxon counts	CAMI_MED_S002	372.0
Bracken+Kraken2	family	Purity (precision)	CAMI_MED_S002	0.13978494623655913
Bracken+Kraken2	family	Completeness (recall)	CAMI_MED_S002	0.9811320754716981
Bracken+Kraken2	family	True positives	CAMI_MED_S002	52.0
Bracken+Kraken2	genus	F1 score	CAMI_MED_S002	0.08591885441527447
Bracken+Kraken2	genus	False negatives	CAMI_MED_S002	17.0
Bracken+Kraken2	genus	False positives	CAMI_MED_S002	1132.0
Bracken+Kraken2	genus	Jaccard index	CAMI_MED_S002	0.04488778054862843
Bracken+Kraken2	genus	Taxon counts	CAMI_MED_S002	1186.0
Bracken+Kraken2	genus	Purity (precision)	CAMI_MED_S002	0.045531197301854974
Bracken+Kraken2	genus	Completeness (recall)	CAMI_MED_S002	0.7605633802816901
Bracken+Kraken2	genus	True positives	CAMI_MED_S002	54.0
Bracken+Kraken2	phylum	F1 score	CAMI_MED_S002	0.25
Bracken+Kraken2	phylum	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	phylum	False positives	CAMI_MED_S002	36.0
Bracken+Kraken2	phylum	Jaccard index	CAMI_MED_S002	0.14285714285714285
Bracken+Kraken2	phylum	Taxon counts	CAMI_MED_S002	42.0
Bracken+Kraken2	phylum	Purity (precision)	CAMI_MED_S002	0.14285714285714285
Bracken+Kraken2	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	phylum	True positives	CAMI_MED_S002	6.0
Bracken+Kraken2	superkingdom	F1 score	CAMI_MED_S002	0.8571428571428571
Bracken+Kraken2	superkingdom	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	superkingdom	False positives	CAMI_MED_S002	1.0
Bracken+Kraken2	superkingdom	Jaccard index	CAMI_MED_S002	0.75
Bracken+Kraken2	superkingdom	Taxon counts	CAMI_MED_S002	4.0
Bracken+Kraken2	superkingdom	Purity (precision)	CAMI_MED_S002	0.75
Bracken+Kraken2	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	superkingdom	True positives	CAMI_MED_S002	3.0
Bracken+Kraken2	class	F1 score	CAMI_MED_S002	0.3125
Bracken+Kraken2	class	False negatives	CAMI_MED_S002	0.0
Bracken+Kraken2	class	False positives	CAMI_MED_S002	66.0
Bracken+Kraken2	class	Jaccard index	CAMI_MED_S002	0.18518518518518517
Bracken+Kraken2	class	Taxon counts	CAMI_MED_S002	81.0
Bracken+Kraken2	class	Purity (precision)	CAMI_MED_S002	0.18518518518518517
Bracken+Kraken2	class	Completeness (recall)	CAMI_MED_S002	1.0
Bracken+Kraken2	class	True positives	CAMI_MED_S002	15.0
Bracken+Kraken2	order	F1 score	CAMI_MED_S002	0.27317073170731704
Bracken+Kraken2	order	False negatives	CAMI_MED_S002	1.0
Bracken+Kraken2	order	False positives	CAMI_MED_S002	148.0
Bracken+Kraken2	order	Jaccard index	CAMI_MED_S002	0.15819209039548024
Bracken+Kraken2	order	Taxon counts	CAMI_MED_S002	176.0
Bracken+Kraken2	order	Purity (precision)	CAMI_MED_S002	0.1590909090909091
Bracken+Kraken2	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
Bracken+Kraken2	order	True positives	CAMI_MED_S002	28.0
Bracken+Kraken2	strain	False negatives	CAMI_MED_S002	232.0
Bracken+Kraken2	strain	False positives	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Jaccard index	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Taxon counts	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Purity (precision)	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	Completeness (recall)	CAMI_MED_S002	0.0
Bracken+Kraken2	strain	True positives	CAMI_MED_S002	0.0
Bracken+Kraken2	species	F1 score	CAMI_MED_S002	0.010883648613630474
Bracken+Kraken2	species	False negatives	CAMI_MED_S002	51.0
Bracken+Kraken2	species	False positives	CAMI_MED_S002	3766.0
Bracken+Kraken2	species	Jaccard index	CAMI_MED_S002	0.0054715997915581035
Bracken+Kraken2	species	Taxon counts	CAMI_MED_S002	3787.0
Bracken+Kraken2	species	Purity (precision)	CAMI_MED_S002	0.005545286506469501
Bracken+Kraken2	species	Completeness (recall)	CAMI_MED_S002	0.2916666666666667
Bracken+Kraken2	species	True positives	CAMI_MED_S002	21.0
Bracken+Kraken2	class	L1 norm error	CAMI_MED_S002	0.3210758844902503
Bracken+Kraken2	family	L1 norm error	CAMI_MED_S002	0.6067434217076692
Bracken+Kraken2	genus	L1 norm error	CAMI_MED_S002	0.7619319761159659
Bracken+Kraken2	order	L1 norm error	CAMI_MED_S002	0.9583488728431466
Bracken+Kraken2	phylum	L1 norm error	CAMI_MED_S002	0.11183033083814095
Bracken+Kraken2	species	L1 norm error	CAMI_MED_S002	1.7479755981765193
Bracken+Kraken2	superkingdom	L1 norm error	CAMI_MED_S002	0.6444758702283021
Bracken+Kraken2	na	Weighted UniFrac error	CAMI_MED_S002	8.926871393117857
Bracken+Kraken2	na	Unweighted UniFrac error	CAMI_MED_S002	28557.224270846364
CLARK	class	Bray-Curtis distance	CAMI_MED_S002	0.17651006082171364
CLARK	family	Bray-Curtis distance	CAMI_MED_S002	0.35596862632357534
CLARK	genus	Bray-Curtis distance	CAMI_MED_S002	0.4198087647745793
CLARK	order	Bray-Curtis distance	CAMI_MED_S002	0.5016337464674891
CLARK	phylum	Bray-Curtis distance	CAMI_MED_S002	0.091380553255403
CLARK	species	Bray-Curtis distance	CAMI_MED_S002	0.8807987442674701
CLARK	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.3227154822972463
CLARK	superkingdom	Shannon diversity	CAMI_MED_S002	0.22152984661210767
CLARK	superkingdom	Shannon equitability	CAMI_MED_S002	0.15980000555809024
CLARK	phylum	Shannon diversity	CAMI_MED_S002	1.3634867814828942
CLARK	phylum	Shannon equitability	CAMI_MED_S002	0.34181304451625216
CLARK	class	Shannon diversity	CAMI_MED_S002	1.8045050818168171
CLARK	class	Shannon equitability	CAMI_MED_S002	0.37190721897086504
CLARK	order	Shannon diversity	CAMI_MED_S002	2.6217148960066488
CLARK	order	Shannon equitability	CAMI_MED_S002	0.4557465086684872
CLARK	family	Shannon diversity	CAMI_MED_S002	2.949109085973558
CLARK	family	Shannon equitability	CAMI_MED_S002	0.4595967162306016
CLARK	genus	Shannon diversity	CAMI_MED_S002	3.3578074271823555
CLARK	genus	Shannon equitability	CAMI_MED_S002	0.45077798983874795
CLARK	species	Shannon diversity	CAMI_MED_S002	3.8494653595744035
CLARK	species	Shannon equitability	CAMI_MED_S002	0.4465960240399311
CLARK	family	F1 score	CAMI_MED_S002	0.19366852886405958
CLARK	family	False negatives	CAMI_MED_S002	1.0
CLARK	family	False positives	CAMI_MED_S002	432.0
CLARK	family	Jaccard index	CAMI_MED_S002	0.10721649484536082
CLARK	family	Taxon counts	CAMI_MED_S002	484.0
CLARK	family	Purity (precision)	CAMI_MED_S002	0.10743801652892562
CLARK	family	Completeness (recall)	CAMI_MED_S002	0.9811320754716981
CLARK	family	True positives	CAMI_MED_S002	52.0
CLARK	genus	F1 score	CAMI_MED_S002	0.07227332457293036
CLARK	genus	False negatives	CAMI_MED_S002	16.0
CLARK	genus	False positives	CAMI_MED_S002	1396.0
CLARK	genus	Jaccard index	CAMI_MED_S002	0.03749147920927062
CLARK	genus	Taxon counts	CAMI_MED_S002	1451.0
CLARK	genus	Purity (precision)	CAMI_MED_S002	0.03790489317711923
CLARK	genus	Completeness (recall)	CAMI_MED_S002	0.7746478873239436
CLARK	genus	True positives	CAMI_MED_S002	55.0
CLARK	phylum	F1 score	CAMI_MED_S002	0.21428571428571425
CLARK	phylum	False negatives	CAMI_MED_S002	0.0
CLARK	phylum	False positives	CAMI_MED_S002	44.0
CLARK	phylum	Jaccard index	CAMI_MED_S002	0.12
CLARK	phylum	Taxon counts	CAMI_MED_S002	50.0
CLARK	phylum	Purity (precision)	CAMI_MED_S002	0.12
CLARK	phylum	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	phylum	True positives	CAMI_MED_S002	6.0
CLARK	superkingdom	F1 score	CAMI_MED_S002	0.8571428571428571
CLARK	superkingdom	False negatives	CAMI_MED_S002	0.0
CLARK	superkingdom	False positives	CAMI_MED_S002	1.0
CLARK	superkingdom	Jaccard index	CAMI_MED_S002	0.75
CLARK	superkingdom	Taxon counts	CAMI_MED_S002	4.0
CLARK	superkingdom	Purity (precision)	CAMI_MED_S002	0.75
CLARK	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	superkingdom	True positives	CAMI_MED_S002	3.0
CLARK	class	F1 score	CAMI_MED_S002	0.23622047244094488
CLARK	class	False negatives	CAMI_MED_S002	0.0
CLARK	class	False positives	CAMI_MED_S002	97.0
CLARK	class	Jaccard index	CAMI_MED_S002	0.13392857142857142
CLARK	class	Taxon counts	CAMI_MED_S002	112.0
CLARK	class	Purity (precision)	CAMI_MED_S002	0.13392857142857142
CLARK	class	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	class	True positives	CAMI_MED_S002	15.0
CLARK	order	F1 score	CAMI_MED_S002	0.19858156028368795
CLARK	order	False negatives	CAMI_MED_S002	1.0
CLARK	order	False positives	CAMI_MED_S002	225.0
CLARK	order	Jaccard index	CAMI_MED_S002	0.11023622047244094
CLARK	order	Taxon counts	CAMI_MED_S002	253.0
CLARK	order	Purity (precision)	CAMI_MED_S002	0.11067193675889328
CLARK	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
CLARK	order	True positives	CAMI_MED_S002	28.0
CLARK	strain	False negatives	CAMI_MED_S002	232.0
CLARK	strain	False positives	CAMI_MED_S002	0.0
CLARK	strain	Jaccard index	CAMI_MED_S002	0.0
CLARK	strain	Taxon counts	CAMI_MED_S002	0.0
CLARK	strain	Purity (precision)	CAMI_MED_S002	0.0
CLARK	strain	Completeness (recall)	CAMI_MED_S002	0.0
CLARK	strain	True positives	CAMI_MED_S002	0.0
CLARK	species	F1 score	CAMI_MED_S002	0.009685230024213076
CLARK	species	False negatives	CAMI_MED_S002	48.0
CLARK	species	False positives	CAMI_MED_S002	4860.0
CLARK	species	Jaccard index	CAMI_MED_S002	0.004866180048661801
CLARK	species	Taxon counts	CAMI_MED_S002	4884.0
CLARK	species	Purity (precision)	CAMI_MED_S002	0.004914004914004914
CLARK	species	Completeness (recall)	CAMI_MED_S002	0.3333333333333333
CLARK	species	True positives	CAMI_MED_S002	24.0
CLARK	class	L1 norm error	CAMI_MED_S002	0.35302012164342744
CLARK	family	L1 norm error	CAMI_MED_S002	0.7119372526471497
CLARK	genus	L1 norm error	CAMI_MED_S002	0.8396175295491536
CLARK	order	L1 norm error	CAMI_MED_S002	1.0032674929349772
CLARK	phylum	L1 norm error	CAMI_MED_S002	0.18276110651080593
CLARK	species	L1 norm error	CAMI_MED_S002	1.761597488534936
CLARK	superkingdom	L1 norm error	CAMI_MED_S002	0.6454309645944926
CLARK	na	Weighted UniFrac error	CAMI_MED_S002	9.164687092311357
CLARK	na	Unweighted UniFrac error	CAMI_MED_S002	44931.289501101426
GOTTCHA	class	Bray-Curtis distance	CAMI_MED_S002	0.4762329931329931
GOTTCHA	family	Bray-Curtis distance	CAMI_MED_S002	0.6963401253727372
GOTTCHA	genus	Bray-Curtis distance	CAMI_MED_S002	0.7054024921660069
GOTTCHA	order	Bray-Curtis distance	CAMI_MED_S002	0.6731699416045538
GOTTCHA	phylum	Bray-Curtis distance	CAMI_MED_S002	0.4481087800079194
GOTTCHA	species	Bray-Curtis distance	CAMI_MED_S002	0.8997189760248474
GOTTCHA	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415106
GOTTCHA	superkingdom	Shannon diversity	CAMI_MED_S002	0.4247689543733195
GOTTCHA	superkingdom	Shannon equitability	CAMI_MED_S002	0.6128120639979785
GOTTCHA	phylum	Shannon diversity	CAMI_MED_S002	0.9286443940586415
GOTTCHA	phylum	Shannon equitability	CAMI_MED_S002	0.6698753310288693
GOTTCHA	class	Shannon diversity	CAMI_MED_S002	1.4980011891693272
GOTTCHA	class	Shannon equitability	CAMI_MED_S002	0.6817697219577855
GOTTCHA	order	Shannon diversity	CAMI_MED_S002	1.6865974518396902
GOTTCHA	order	Shannon equitability	CAMI_MED_S002	0.5630000606959423
GOTTCHA	family	Shannon diversity	CAMI_MED_S002	1.6963699931500051
GOTTCHA	family	Shannon equitability	CAMI_MED_S002	0.514700836879278
GOTTCHA	genus	Shannon diversity	CAMI_MED_S002	1.7674733847692286
GOTTCHA	genus	Shannon equitability	CAMI_MED_S002	0.501217437193724
GOTTCHA	species	Shannon diversity	CAMI_MED_S002	1.752005662068725
GOTTCHA	species	Shannon equitability	CAMI_MED_S002	0.4782246980665997
GOTTCHA	family	F1 score	CAMI_MED_S002	0.5569620253164558
GOTTCHA	family	False negatives	CAMI_MED_S002	31.0
GOTTCHA	family	False positives	CAMI_MED_S002	4.0
GOTTCHA	family	Jaccard index	CAMI_MED_S002	0.38596491228070173
GOTTCHA	family	Taxon counts	CAMI_MED_S002	26.0
