tool	rank	metric	sample	value
Metalign	species	False positives	CAMI_low_S001	96.0
Metalign	species	Jaccard index	CAMI_low_S001	0.15966386554621848
Metalign	species	Taxon counts	CAMI_low_S001	115.0
Metalign	species	Purity (precision)	CAMI_low_S001	0.16521739130434782
Metalign	species	Completeness (recall)	CAMI_low_S001	0.8260869565217391
Metalign	species	True positives	CAMI_low_S001	19.0
Metalign	family	F1 score	CAMI_low_S001	0.7317073170731707
Metalign	family	False negatives	CAMI_low_S001	1.0
Metalign	family	False positives	CAMI_low_S001	10.0
Metalign	family	Jaccard index	CAMI_low_S001	0.5769230769230769
Metalign	family	Taxon counts	CAMI_low_S001	25.0
Metalign	family	Purity (precision)	CAMI_low_S001	0.6
Metalign	family	Completeness (recall)	CAMI_low_S001	0.9375
Metalign	family	True positives	CAMI_low_S001	15.0
Metalign	strain	F1 score	CAMI_low_S001	0.10285714285714286
Metalign	strain	False negatives	CAMI_low_S001	51.0
Metalign	strain	False positives	CAMI_low_S001	106.0
Metalign	strain	Jaccard index	CAMI_low_S001	0.05421686746987952
Metalign	strain	Taxon counts	CAMI_low_S001	115.0
Metalign	strain	Purity (precision)	CAMI_low_S001	0.0782608695652174
Metalign	strain	Completeness (recall)	CAMI_low_S001	0.15
Metalign	strain	True positives	CAMI_low_S001	9.0
Metalign	class	L1 norm error	CAMI_low_S001	0.6265662352386585
Metalign	family	L1 norm error	CAMI_low_S001	0.7207297796252827
Metalign	genus	L1 norm error	CAMI_low_S001	0.57911261730455
Metalign	order	L1 norm error	CAMI_low_S001	0.8903823418443265
Metalign	phylum	L1 norm error	CAMI_low_S001	0.31366591379620373
Metalign	species	L1 norm error	CAMI_low_S001	1.54637194881502
Metalign	strain	L1 norm error	CAMI_low_S001	1.8407009557942646
Metalign	superkingdom	L1 norm error	CAMI_low_S001	0.36331926390534053
Metalign	na	Weighted UniFrac error	CAMI_low_S001	8.566765487765018
Metalign	na	Unweighted UniFrac error	CAMI_low_S001	1134.0653348522355
Bracken_custom	class	Bray-Curtis distance	CAMI_low_S001	0.31171158649456043
Bracken_custom	family	Bray-Curtis distance	CAMI_low_S001	0.3651000454206033
Bracken_custom	genus	Bray-Curtis distance	CAMI_low_S001	0.29665334821364425
Bracken_custom	order	Bray-Curtis distance	CAMI_low_S001	0.4430479721807063
Bracken_custom	phylum	Bray-Curtis distance	CAMI_low_S001	0.15337793930010926
Bracken_custom	species	Bray-Curtis distance	CAMI_low_S001	0.7730755073665906
Bracken_custom	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.18167257398616077
Bracken_custom	superkingdom	Shannon diversity	CAMI_low_S001	0.00404636356172117
Bracken_custom	superkingdom	Shannon equitability	CAMI_low_S001	0.002918834322064468
Bracken_custom	phylum	Shannon diversity	CAMI_low_S001	1.6588916432439083
Bracken_custom	phylum	Shannon equitability	CAMI_low_S001	0.31460113448136817
Bracken_custom	class	Shannon diversity	CAMI_low_S001	2.260623691022049
Bracken_custom	class	Shannon equitability	CAMI_low_S001	0.43040860724244445
Bracken_custom	order	Shannon diversity	CAMI_low_S001	2.4277764438543956
Bracken_custom	order	Shannon equitability	CAMI_low_S001	0.404367440079851
Bracken_custom	family	Shannon diversity	CAMI_low_S001	2.421174977294387
Bracken_custom	family	Shannon equitability	CAMI_low_S001	0.35801742104466155
Bracken_custom	genus	Shannon diversity	CAMI_low_S001	2.6105051622022053
Bracken_custom	genus	Shannon equitability	CAMI_low_S001	0.3212095595945837
Bracken_custom	species	Shannon diversity	CAMI_low_S001	2.6615662856381332
Bracken_custom	species	Shannon equitability	CAMI_low_S001	0.2619864401383651
Bracken_custom	class	F1 score	CAMI_low_S001	0.3636363636363636
Bracken_custom	class	False negatives	CAMI_low_S001	0.0
Bracken_custom	class	False positives	CAMI_low_S001	42.0
Bracken_custom	class	Jaccard index	CAMI_low_S001	0.2222222222222222
Bracken_custom	class	Taxon counts	CAMI_low_S001	54.0
Bracken_custom	class	Purity (precision)	CAMI_low_S001	0.2222222222222222
Bracken_custom	class	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	class	True positives	CAMI_low_S001	12.0
Bracken_custom	superkingdom	F1 score	CAMI_low_S001	0.6666666666666666
Bracken_custom	superkingdom	False negatives	CAMI_low_S001	0.0
Bracken_custom	superkingdom	False positives	CAMI_low_S001	2.0
Bracken_custom	superkingdom	Jaccard index	CAMI_low_S001	0.5
Bracken_custom	superkingdom	Taxon counts	CAMI_low_S001	4.0
Bracken_custom	superkingdom	Purity (precision)	CAMI_low_S001	0.5
Bracken_custom	superkingdom	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	superkingdom	True positives	CAMI_low_S001	2.0
Bracken_custom	phylum	F1 score	CAMI_low_S001	0.3076923076923077
Bracken_custom	phylum	False negatives	CAMI_low_S001	0.0
Bracken_custom	phylum	False positives	CAMI_low_S001	27.0
Bracken_custom	phylum	Jaccard index	CAMI_low_S001	0.18181818181818182
Bracken_custom	phylum	Taxon counts	CAMI_low_S001	33.0
Bracken_custom	phylum	Purity (precision)	CAMI_low_S001	0.18181818181818182
Bracken_custom	phylum	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	phylum	True positives	CAMI_low_S001	6.0
Bracken_custom	order	F1 score	CAMI_low_S001	0.23931623931623933
Bracken_custom	order	False negatives	CAMI_low_S001	0.0
Bracken_custom	order	False positives	CAMI_low_S001	89.0
Bracken_custom	order	Jaccard index	CAMI_low_S001	0.13592233009708737
Bracken_custom	order	Taxon counts	CAMI_low_S001	103.0
Bracken_custom	order	Purity (precision)	CAMI_low_S001	0.13592233009708737
Bracken_custom	order	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	order	True positives	CAMI_low_S001	14.0
Bracken_custom	genus	F1 score	CAMI_low_S001	0.1075794621026895
Bracken_custom	genus	False negatives	CAMI_low_S001	0.0
Bracken_custom	genus	False positives	CAMI_low_S001	365.0
Bracken_custom	genus	Jaccard index	CAMI_low_S001	0.056847545219638244
Bracken_custom	genus	Taxon counts	CAMI_low_S001	387.0
Bracken_custom	genus	Purity (precision)	CAMI_low_S001	0.056847545219638244
Bracken_custom	genus	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	genus	True positives	CAMI_low_S001	22.0
Bracken_custom	species	F1 score	CAMI_low_S001	0.05420827389443651
Bracken_custom	species	False negatives	CAMI_low_S001	4.0
Bracken_custom	species	False positives	CAMI_low_S001	659.0
Bracken_custom	species	Jaccard index	CAMI_low_S001	0.02785923753665689
Bracken_custom	species	Taxon counts	CAMI_low_S001	678.0
Bracken_custom	species	Purity (precision)	CAMI_low_S001	0.028023598820058997
Bracken_custom	species	Completeness (recall)	CAMI_low_S001	0.8260869565217391
Bracken_custom	species	True positives	CAMI_low_S001	19.0
Bracken_custom	family	F1 score	CAMI_low_S001	0.1568627450980392
Bracken_custom	family	False negatives	CAMI_low_S001	0.0
Bracken_custom	family	False positives	CAMI_low_S001	172.0
Bracken_custom	family	Jaccard index	CAMI_low_S001	0.0851063829787234
Bracken_custom	family	Taxon counts	CAMI_low_S001	188.0
Bracken_custom	family	Purity (precision)	CAMI_low_S001	0.0851063829787234
Bracken_custom	family	Completeness (recall)	CAMI_low_S001	1.0
Bracken_custom	family	True positives	CAMI_low_S001	16.0
Bracken_custom	strain	False negatives	CAMI_low_S001	60.0
Bracken_custom	strain	False positives	CAMI_low_S001	0.0
Bracken_custom	strain	Jaccard index	CAMI_low_S001	0.0
Bracken_custom	strain	Taxon counts	CAMI_low_S001	0.0
Bracken_custom	strain	Purity (precision)	CAMI_low_S001	0.0
Bracken_custom	strain	Completeness (recall)	CAMI_low_S001	0.0
Bracken_custom	strain	True positives	CAMI_low_S001	0.0
Bracken_custom	class	L1 norm error	CAMI_low_S001	0.6234231729891211
Bracken_custom	family	L1 norm error	CAMI_low_S001	0.7302000908412063
Bracken_custom	genus	L1 norm error	CAMI_low_S001	0.5933066964272873
Bracken_custom	order	L1 norm error	CAMI_low_S001	0.8860959443614108
Bracken_custom	phylum	L1 norm error	CAMI_low_S001	0.30675587860021847
Bracken_custom	species	L1 norm error	CAMI_low_S001	1.5461510147331614
Bracken_custom	superkingdom	L1 norm error	CAMI_low_S001	0.36334514797232154
Bracken_custom	na	Weighted UniFrac error	CAMI_low_S001	7.64771604117667
Bracken_custom	na	Unweighted UniFrac error	CAMI_low_S001	7134.8977086863515
Bracken_original	class	Bray-Curtis distance	CAMI_low_S001	0.5533022066406733
Bracken_original	family	Bray-Curtis distance	CAMI_low_S001	0.7351603570614205
Bracken_original	genus	Bray-Curtis distance	CAMI_low_S001	0.8632488295350782
Bracken_original	order	Bray-Curtis distance	CAMI_low_S001	0.6931363791689072
Bracken_original	phylum	Bray-Curtis distance	CAMI_low_S001	0.44588496150527396
Bracken_original	species	Bray-Curtis distance	CAMI_low_S001	0.9722061663507765
Bracken_original	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.18116257908610967
Bracken_original	superkingdom	Shannon diversity	CAMI_low_S001	0.058217709118935985
Bracken_original	superkingdom	Shannon equitability	CAMI_low_S001	0.041995200118902565
Bracken_original	phylum	Shannon diversity	CAMI_low_S001	1.151169914436743
Bracken_original	phylum	Shannon equitability	CAMI_low_S001	0.30240924104259126
Bracken_original	class	Shannon diversity	CAMI_low_S001	2.1044441156043243
Bracken_original	class	Shannon equitability	CAMI_low_S001	0.47244724662002546
Bracken_original	order	Shannon diversity	CAMI_low_S001	2.7323341947942414
Bracken_original	order	Shannon equitability	CAMI_low_S001	0.520219335917251
Bracken_original	family	Shannon diversity	CAMI_low_S001	3.176680872787478
Bracken_original	family	Shannon equitability	CAMI_low_S001	0.5131694694883917
Bracken_original	genus	Shannon diversity	CAMI_low_S001	3.83016711900392
Bracken_original	genus	Shannon equitability	CAMI_low_S001	0.5084771671652689
Bracken_original	species	Shannon diversity	CAMI_low_S001	5.026319541514452
Bracken_original	species	Shannon equitability	CAMI_low_S001	0.5703113907497729
Bracken_original	class	F1 score	CAMI_low_S001	0.2553191489361702
Bracken_original	class	False negatives	CAMI_low_S001	0.0
Bracken_original	class	False positives	CAMI_low_S001	70.0
Bracken_original	class	Jaccard index	CAMI_low_S001	0.14634146341463414
Bracken_original	class	Taxon counts	CAMI_low_S001	82.0
Bracken_original	class	Purity (precision)	CAMI_low_S001	0.14634146341463414
Bracken_original	class	Completeness (recall)	CAMI_low_S001	1.0
Bracken_original	class	True positives	CAMI_low_S001	12.0
Bracken_original	superkingdom	F1 score	CAMI_low_S001	0.6666666666666666
Bracken_original	superkingdom	False negatives	CAMI_low_S001	0.0
Bracken_original	superkingdom	False positives	CAMI_low_S001	2.0
Bracken_original	superkingdom	Jaccard index	CAMI_low_S001	0.5
Bracken_original	superkingdom	Taxon counts	CAMI_low_S001	4.0
Bracken_original	superkingdom	Purity (precision)	CAMI_low_S001	0.5
Bracken_original	superkingdom	Completeness (recall)	CAMI_low_S001	1.0
Bracken_original	superkingdom	True positives	CAMI_low_S001	2.0
Bracken_original	phylum	F1 score	CAMI_low_S001	0.24489795918367346
Bracken_original	phylum	False negatives	CAMI_low_S001	0.0
Bracken_original	phylum	False positives	CAMI_low_S001	37.0
Bracken_original	phylum	Jaccard index	CAMI_low_S001	0.13953488372093023
Bracken_original	phylum	Taxon counts	CAMI_low_S001	43.0
Bracken_original	phylum	Purity (precision)	CAMI_low_S001	0.13953488372093023
Bracken_original	phylum	Completeness (recall)	CAMI_low_S001	1.0
Bracken_original	phylum	True positives	CAMI_low_S001	6.0
Bracken_original	order	F1 score	CAMI_low_S001	0.1319796954314721
Bracken_original	order	False negatives	CAMI_low_S001	1.0
Bracken_original	order	False positives	CAMI_low_S001	170.0
Bracken_original	order	Jaccard index	CAMI_low_S001	0.07065217391304347
Bracken_original	order	Taxon counts	CAMI_low_S001	183.0
Bracken_original	order	Purity (precision)	CAMI_low_S001	0.07103825136612021
Bracken_original	order	Completeness (recall)	CAMI_low_S001	0.9285714285714286
Bracken_original	order	True positives	CAMI_low_S001	13.0
Bracken_original	genus	F1 score	CAMI_low_S001	0.016356877323420074
Bracken_original	genus	False negatives	CAMI_low_S001	11.0
Bracken_original	genus	False positives	CAMI_low_S001	1312.0
Bracken_original	genus	Jaccard index	CAMI_low_S001	0.008245877061469266
Bracken_original	genus	Taxon counts	CAMI_low_S001	1323.0
Bracken_original	genus	Purity (precision)	CAMI_low_S001	0.008314436885865457
Bracken_original	genus	Completeness (recall)	CAMI_low_S001	0.5
Bracken_original	genus	True positives	CAMI_low_S001	11.0
Bracken_original	species	F1 score	CAMI_low_S001	0.0017849174475680501
Bracken_original	species	False negatives	CAMI_low_S001	19.0
Bracken_original	species	False positives	CAMI_low_S001	4455.0
Bracken_original	species	Jaccard index	CAMI_low_S001	0.0008932559178204555
Bracken_original	species	Taxon counts	CAMI_low_S001	4459.0
Bracken_original	species	Purity (precision)	CAMI_low_S001	0.0008970621215519175
Bracken_original	species	Completeness (recall)	CAMI_low_S001	0.17391304347826086
Bracken_original	species	True positives	CAMI_low_S001	4.0
Bracken_original	family	F1 score	CAMI_low_S001	0.06310679611650485
Bracken_original	family	False negatives	CAMI_low_S001	3.0
Bracken_original	family	False positives	CAMI_low_S001	383.0
Bracken_original	family	Jaccard index	CAMI_low_S001	0.03258145363408521
Bracken_original	family	Taxon counts	CAMI_low_S001	396.0
Bracken_original	family	Purity (precision)	CAMI_low_S001	0.03282828282828283
Bracken_original	family	Completeness (recall)	CAMI_low_S001	0.8125
Bracken_original	family	True positives	CAMI_low_S001	13.0
Bracken_original	strain	False negatives	CAMI_low_S001	60.0
Bracken_original	strain	False positives	CAMI_low_S001	0.0
Bracken_original	strain	Jaccard index	CAMI_low_S001	0.0
Bracken_original	strain	Taxon counts	CAMI_low_S001	0.0
Bracken_original	strain	Purity (precision)	CAMI_low_S001	0.0
Bracken_original	strain	Completeness (recall)	CAMI_low_S001	0.0
Bracken_original	strain	True positives	CAMI_low_S001	0.0
Bracken_original	class	L1 norm error	CAMI_low_S001	1.1066044132813462
Bracken_original	family	L1 norm error	CAMI_low_S001	1.47032071412284
Bracken_original	genus	L1 norm error	CAMI_low_S001	1.7264976590701582
Bracken_original	order	L1 norm error	CAMI_low_S001	1.386272758337813
Bracken_original	phylum	L1 norm error	CAMI_low_S001	0.8917699230105477
Bracken_original	species	L1 norm error	CAMI_low_S001	1.9444123327014693
Bracken_original	superkingdom	L1 norm error	CAMI_low_S001	0.36232515817221933
Bracken_original	na	Weighted UniFrac error	CAMI_low_S001	11.294856068617818
Bracken_original	na	Unweighted UniFrac error	CAMI_low_S001	33496.670876546035
