@SampleID:peabody
@Version:Metalign-v0.2
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	99.60859
562.4733.1	strain	2|1224|1236|91347|543|561|562|562.4733.1	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|	6.57912	562.4733.1	562
1715149.0	strain	2|1224|1236|72274|135621|286|1715149|1715149.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. HMSC072F09|Pseudomonas sp. HMSC072F09 unknown strain	5.11108	1715149.0	1715149
1390.16.1	strain	2|1239|91061|1385|186817|1386|1390|1390.16.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus amyloliquefaciens|	4.75794	1390.16.1	1390
526978.1	strain	2|1239|91061|1385|186817|1386|1396|526978.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cereus|Bacillus cereus BDRD-Cer4	4.32138	526978.1	526978
1270.21.1	strain	2|201174|1760|85006|1268|1269|1270|1270.21.1	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus luteus|	4.00861	1270.21.1	1270
1179670.0	strain	2|201174|1760|85006|1268|1269|1179670|1179670.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus sp. KBS0714|Micrococcus sp. KBS0714 unknown strain	1.92494	1179670.0	1179670
1423.80.1	strain	2|1239|91061|1385|186817|1386|1423|1423.80.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus subtilis|	1.78511	1423.80.1	1423
1938872.0	strain	2|201174|1760|85006|1268||1938872|1938872.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae||Micrococcaceae bacterium JKS001869|Micrococcaceae bacterium JKS001869 unknown strain	1.51555	1938872.0	1938872
1534978.0	strain	2|1224|1236|72274|135621|286|1534978|1534978.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. YS-1p|Pseudomonas sp. YS-1p unknown strain	1.09896	1534978.0	1534978
1774743.0	strain	2|1239|91061|1385|186817|1386|1774743|1774743.0	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. SDLI1|Bacillus sp. SDLI1 unknown strain	1.05792	1774743.0	1774743
